user_id,total_amount,number_transactions,avg_amount
user_3051,13338.310000000007,181,73.69232044198898
user_3052,180.69000000000005,25,7.2276000000000025
user_3053,411.71000000000004,16,25.731875000000002
user_3054,522.67,12,43.55583333333333
user_3055,3523.7000000000016,226,15.591592920353989
user_3056,999.6899999999996,71,14.080140845070417
user_3057,193.51000000000002,12,16.125833333333336
user_3058,6710.880000000002,106,63.3101886792453
user_3059,5429.419999999988,657,8.263957382039555
user_306,10435.030000000015,465,22.44092473118283
user_3060,55.749999999999986,13,4.288461538461537
user_3061,2246.8300000000004,38,59.12710526315791
user_3062,8384.949999999999,361,23.227008310249303
user_3063,117.66,11,10.696363636363635
user_3064,8499.999999999998,126,67.46031746031744
user_3065,2692.599999999999,71,37.92394366197182
user_3066,105.50999999999999,4,26.377499999999998
user_3067,49878.4,16,3117.4
user_3068,1443.0299999999997,118,12.229067796610167
user_3069,2679.79,85,31.526941176470586
user_307,52460.26999999999,453,115.80633554083883
user_3070,4639.36000000001,236,19.658305084745805
user_3071,2823.190000000001,82,34.42914634146343
user_3072,15327.079999999994,307,49.925342019543955
user_3073,155.03,10,15.503
user_3074,3285.0799999999986,160,20.53174999999999
user_3075,1531.5199999999998,79,19.38632911392405
user_3076,1818.5099999999998,13,139.8853846153846
user_3077,509.39,16,31.836875
user_3078,1298.5199999999993,60,21.64199999999999
user_3079,2734.0100000000007,62,44.09693548387098
user_308,2022.53,124,16.31072580645161
user_3080,598.55,80,7.481875
user_3081,263754.29,148,1782.1235810810808
user_3082,100.0,2,50.0
user_3083,17056.530000000002,200,85.28265000000002
user_3084,218.62,2,109.31
user_3085,8504.319999999987,251,33.88175298804776
user_3086,1048.1099999999997,35,29.94599999999999
user_3087,13025.909999999994,72,180.9154166666666
user_3089,9945.030000000015,208,47.8126442307693
user_309,3961.85,90,44.02055555555555
user_3090,631.9200000000001,22,28.723636363636366
user_3091,1586.3300000000002,61,26.005409836065578
user_3092,1624.5399999999997,131,12.401068702290074
user_3093,2022.2899999999997,35,57.77971428571428
user_3094,3469.5299999999997,117,29.654102564102562
user_3095,152.39999999999998,25,6.095999999999999
user_3096,583.4499999999999,92,6.341847826086956
user_3097,85.1,2,42.55
user_3098,2592.679999999999,22,117.84909090909086
user_3099,6515.260000000001,186,35.028279569892476
user_31,4194.970000000001,85,49.35258823529413
user_310,3863.3100000000013,101,38.250594059405955
user_3100,2435.940000000002,175,13.919657142857153
user_3101,27657.829999999998,463,59.736133909287254
user_3102,82380.17000000009,973,84.66615621788293
user_3103,203.17000000000002,8,25.396250000000002
user_3104,4441.870000000002,95,46.75652631578949
user_3105,390.37,8,48.79625
user_3106,2166.209999999999,194,11.166030927835047
user_3108,634.0299999999999,21,30.191904761904755
user_3109,17.38,2,8.69
user_311,3528.890000000001,126,28.007063492063498
user_3110,2453.96,74,33.16162162162162
user_3111,294.58,7,42.082857142857144
user_3112,8.51,1,8.51
user_3113,4618.359999999999,113,40.8704424778761
user_3114,1731.9999999999995,126,13.746031746031742
user_3115,2379.540000000001,136,17.49661764705883
user_3116,521.07,9,57.896666666666675
user_3117,1721.43,54,31.878333333333334
user_3119,7857.969999999999,617,12.7357698541329
user_312,1576.0600000000002,232,6.793362068965518
user_3120,5806.060000000004,81,71.67975308641981
user_3121,112.52999999999997,18,6.251666666666665
user_3122,10666.0,162,65.8395061728395
user_3123,603.9100000000001,13,46.454615384615394
user_3124,17.02,2,8.51
user_3125,20852.4,574,36.328222996515684
user_3126,19.990000000000002,3,6.663333333333334
user_3127,375.85999999999996,47,7.997021276595744
user_3128,4184.870000000003,77,54.34896103896107
user_3129,5091.45,8,636.43125
user_313,1064.3400000000004,54,19.710000000000008
user_3130,5.97,2,2.985
user_3131,7892.750000000001,31,254.60483870967744
user_3132,4.26,1,4.26
user_3133,709.77,9,78.86333333333333
user_3134,1266.4700000000005,39,32.473589743589756
user_3135,6200.2,25,248.00799999999998
user_3136,919.84,43,21.391627906976744
user_3137,5200.169999999998,187,27.808395721925123
user_3138,78537.11000000002,255,307.98866666666675
user_3139,120.97999999999999,11,10.998181818181818
user_314,193.76,13,14.904615384615385
user_3141,29.95,2,14.975
user_3142,258.35999999999996,27,9.568888888888887
user_3143,99.97999999999999,9,11.108888888888888
user_3144,6253.830000000001,86,72.71895348837211
user_3145,2026.04,35,57.88685714285714
user_3146,7697.060000000001,93,82.76408602150539
user_3147,1170.8600000000001,62,18.88483870967742
user_3148,4472.34,39,114.67538461538462
user_3149,1408.8399999999997,25,56.353599999999986
user_315,13723.410000000007,148,92.72574324324329
user_3150,124.97000000000001,10,12.497000000000002
user_3151,2577.539999999999,23,112.06695652173909
user_3152,3539.9900000000002,67,52.835671641791045
user_3153,10301.76,33,312.17454545454547
user_3154,85.11,1,85.11
user_3155,1089.36,7,155.62285714285713
user_3156,10205.849999999999,471,21.668471337579614
user_3157,1015.2300000000002,25,40.60920000000001
user_3158,52434.75000000001,34,1542.1985294117649
user_3159,9193.3,78,117.8628205128205
user_316,419.24,3,139.74666666666667
user_3160,40438.85,304,133.02253289473683
user_3161,63.6,2,31.8
user_3162,58.64,6,9.773333333333333
user_3163,244.79,8,30.59875
user_3164,19.69,6,3.2816666666666667
user_3165,2016.0000000000011,87,23.172413793103463
user_3166,379.64000000000004,50,7.5928
user_3167,425.1400000000001,19,22.375789473684215
user_3168,298.15999999999997,9,33.12888888888889
user_3169,618.4799999999999,30,20.615999999999996
user_317,3887.16,77,50.4825974025974
user_3170,7940.430000000026,614,12.932296416938152
user_3171,113.99000000000001,6,18.998333333333335
user_3173,132.28,2,66.14
user_3174,2202.9900000000002,40,55.07475000000001
user_3175,774.3499999999999,16,48.396874999999994
user_3176,3827.360000000001,55,69.58836363636365
user_3177,9816.189999999999,55,178.4761818181818
user_3178,17.01,1,17.01
user_3179,21567.109999999997,453,47.609514348785865
user_318,717.8100000000002,12,59.81750000000002
user_3181,370.86999999999995,19,19.519473684210524
user_3182,16515.800000000003,399,41.39298245614036
user_3183,29294.839999999993,276,106.14072463768113
user_3184,7245.8900000000085,236,30.702923728813595
user_3185,9864.389999999998,109,90.49899082568805
user_3186,1251.1,16,78.19375
user_3187,112.25,8,14.03125
user_3188,23747.36999999999,198,119.93621212121208
user_3189,4728.44,106,44.607924528301886
user_319,12029.209999999994,165,72.904303030303
user_3190,4.53,2,2.265
user_3191,5193.749999999997,1293,4.016821345707655
user_3192,170.0,5,34.0
user_3193,38713.88999999995,610,63.46539344262287
user_3194,6688.219999999998,129,51.84666666666666
user_3195,2914.629999999999,249,11.705341365461845
user_3196,519.5699999999999,135,3.848666666666666
user_3197,1553.1800000000017,123,12.627479674796762
user_3198,20226.959999999923,1439,14.056261292564226
user_3199,7130.710000000009,408,17.477230392156883
user_32,774.0900000000001,51,15.17823529411765
user_320,394.4,13,30.338461538461537
user_3200,53.58,7,7.654285714285714
user_3202,4676.449999999998,213,21.955164319248816
user_3203,66951.80999999991,706,94.83259206798854
user_3204,336.66999999999996,11,30.606363636363632
user_3205,8.51,1,8.51
user_3206,69365.04999999997,234,296.4318376068375
user_3207,17.02,2,8.51
user_3208,3408.3899999999994,48,71.00812499999999
user_3209,13.61,2,6.805
user_321,442.65,23,19.245652173913044
user_3210,3389.0800000000036,296,11.449594594594606
user_3211,1647.29,48,34.31854166666667
user_3212,17142.59,158,108.49740506329114
user_3213,7.96,2,3.98
user_3214,3255.0200000000027,190,17.13168421052633
user_3215,10881.659999999996,235,46.30493617021275
user_3216,7317.960000000001,54,135.5177777777778
user_3217,1154.6899999999998,42,27.492619047619044
user_3218,30.49,3,10.163333333333332
user_3219,4231.769999999999,241,17.559211618257255
user_3220,347.94,29,11.99793103448276
user_3221,136.24,14,9.731428571428571
user_3222,17696.0,49,361.14285714285717
user_3223,1928.1200000000001,25,77.12480000000001
user_3224,6658.090000000002,67,99.37447761194032
user_3225,1984.8899999999996,34,58.37911764705881
user_3226,776.02,7,110.86
user_3228,22060.060000000005,56,393.92964285714294
user_3229,9776.260000000002,56,174.57607142857145
user_323,51.059999999999995,2,25.529999999999998
user_3230,1176.5800000000002,83,14.175662650602412
user_3231,29.44,2,14.72
user_3232,236.72000000000003,54,4.383703703703704
user_3233,1823.1499999999999,55,33.14818181818182
user_3234,6836.25,79,86.53481012658227
user_3235,1186.2900000000006,101,11.745445544554462
user_3236,2305.710000000002,162,14.23277777777779
user_3238,2750.51,78,35.262948717948724
user_3239,1529.9499999999998,87,17.585632183908043
user_3240,3817.7,32,119.303125
user_3241,63923.039999999935,1738,36.77965477560411
user_3242,6163.490000000001,135,45.65548148148149
user_3243,8.51,1,8.51
user_3244,5546.67,309,17.950388349514565
user_3245,19.69,1,19.69
user_3246,85.1,2,42.55
user_3247,2982.4100000000026,100,29.824100000000026
user_3248,256.94,19,13.523157894736842
user_3249,3751.040000000003,155,24.20025806451615
user_325,4475.47,15,298.36466666666666
user_3250,215.31,72,2.9904166666666665
user_3251,6938.240000000004,305,22.748327868852474
user_3252,274.48999999999995,39,7.038205128205127
user_3253,20952.490000000005,175,119.72851428571431
user_3254,5479.510000000003,316,17.340221518987352
user_3255,632.77,5,126.554
user_3256,3443.9400000000096,496,6.943427419354858
user_3257,7702.660000000003,207,37.210917874396145
user_3258,639.99,7,91.42714285714285
user_3259,19111.649999999998,617,30.975121555915717
user_326,22.68,2,11.34
user_3260,325.95,9,36.21666666666667
user_3261,977.03,31,31.517096774193547
user_3262,7400.030000000018,644,11.490729813664624
user_3263,921.11,53,17.37943396226415
user_3264,2626.1800000000007,55,47.74872727272729
user_3265,20.0,2,10.0
user_3266,4452.779999999995,217,20.519723502304124
user_3267,7207.03,126,57.19865079365079
user_3269,13.61,2,6.805
user_327,5879.750000000001,93,63.2231182795699
user_3270,200.0,2,100.0
user_3271,5083.370000000019,613,8.292610114192527
user_3272,59002.92999999997,354,166.6749435028248
user_3273,4570.229999999999,499,9.158777555110218
user_3274,1718.0,76,22.605263157894736
user_3275,35030.6,15,2335.3733333333334
user_3276,440.85,13,33.91153846153846
user_3279,7744.06,72,107.55638888888889
user_328,15658.569999999996,376,41.645132978723396
user_3280,1735.6100000000004,75,23.14146666666667
user_3281,20.42,2,10.21
user_3282,11838.610000000006,165,71.74915151515155
user_3283,293.9,19,15.468421052631578
user_3284,1204.27,25,48.1708
user_3285,19.9,11,1.8090909090909089
user_3286,20.0,2,10.0
user_3287,784.2500000000002,34,23.066176470588243
user_3288,12008.570000000002,27,444.76185185185193
user_3289,9599.680000000004,411,23.356885644768866
user_329,1292.7700000000002,65,19.888769230769235
user_3290,7935.480000000002,124,63.99580645161292
user_3291,14296.239999999996,48,297.83833333333325
user_3292,10138.769999999999,46,220.40804347826085
user_3293,118.74999999999999,11,10.795454545454545
user_3294,1647.85,42,39.23452380952381
user_3295,62240.469999999965,521,119.46347408829168
user_3296,164336.43000000008,367,447.7831880108994
user_3297,12158.350000000064,696,17.468893678161013
user_3298,1904.0999999999995,126,15.111904761904757
user_3299,919.1500000000001,10,91.915
user_33,3764.689999999999,232,16.227112068965514
user_330,5598.19,218,25.679770642201834
user_3300,8577.720000000003,98,87.52775510204084
user_3301,155758.1,612,254.50669934640524
user_3302,1459.2099999999998,46,31.721956521739127
user_3303,2086.81,23,90.73086956521739
user_3304,65.55,24,2.7312499999999997
user_3305,6694.460000000003,205,32.6559024390244
user_3306,416.21000000000004,20,20.8105
user_3307,3998.29,195,20.504051282051282
user_3308,8680.849999999999,3,2893.6166666666663
user_3309,805.6,34,23.694117647058825
user_331,319.9,9,35.544444444444444
user_3310,7663.5000000000155,330,23.22272727272732
user_3311,27.48,3,9.16
user_3312,130.37,9,14.485555555555557
user_3313,24.980000000000004,4,6.245000000000001
user_3315,969.0299999999996,50,19.380599999999994
user_3316,813.5299999999997,78,10.429871794871792
user_3317,13.23,2,6.615
user_3318,4804.719999999998,143,33.599440559440545
user_3319,8159.2800000000025,211,38.66957345971565
user_332,7824.049999999998,225,34.77355555555555
user_3321,1664.8599999999994,114,14.604035087719293
user_3323,3988.7100000000005,42,94.96928571428573
user_3324,1498.2999999999997,36,41.61944444444444
user_3325,8.51,1,8.51
user_3326,829.94,10,82.994
user_3327,10686.699999999999,33,323.8393939393939
user_3328,10588.410000000045,973,10.882230215827384
user_3329,4996.49,83,60.19867469879518
user_333,25179.14,194,129.78938144329896
user_3330,3.98,1,3.98
user_3331,32485.549999999996,178,182.5030898876404
user_3332,3105.4100000000003,119,26.095882352941178
user_3333,15243.75000000004,387,39.38953488372103
user_3334,101.53000000000002,8,12.691250000000002
user_3335,2033.0699999999997,28,72.60964285714284
user_3336,33798.93,81,417.27074074074073
user_3337,3913.630000000002,104,37.631057692307714
user_3339,19.25,2,9.625
user_334,2013.07,24,83.87791666666666
user_3340,1263.26,72,17.545277777777777
user_3341,42.55,1,42.55
user_3342,1005.9199999999996,45,22.35377777777777
user_3343,8925.660000000003,94,94.95382978723408
user_3344,245.1,2,122.55
user_3345,2076.1499999999996,46,45.133695652173905
user_3346,3928.4700000000016,139,28.262374100719438
user_3347,30376.63,481,63.153076923076924
user_3348,3188.7399999999993,156,20.44064102564102
user_3349,5693.23,54,105.43018518518518
user_335,865.0700000000003,90,9.611888888888892
user_3350,150.3,11,13.663636363636364
user_3351,421.2,39,10.799999999999999
user_3352,1593.6900000000005,21,75.89000000000003
user_3353,59.58,4,14.895
user_3354,6229.800000000001,294,21.189795918367352
user_3355,80.2,4,20.05
user_3356,1751.47,13,134.72846153846154
user_3357,596.3399999999998,58,10.28172413793103
user_3358,7450.320000000001,67,111.19880597014927
user_336,1111.48,23,48.32521739130435
user_3360,28922.610000000055,331,87.379486404834
user_3361,1327.0399999999997,86,15.430697674418601
user_3362,694.8,15,46.32
user_3363,600.0,14,42.857142857142854
user_3364,3231.0300000000007,73,44.26068493150686
user_3365,2840.89,108,26.304537037037036
user_3366,292.09000000000003,18,16.227222222222224
user_3367,3511.7099999999996,56,62.709107142857135
user_3368,204845.13000000012,1560,131.31098076923084
user_3369,2493.6699999999996,133,18.749398496240598
user_337,1894.9299999999992,241,7.862780082987548
user_3370,7975.510000000015,553,14.422260397830044
user_3372,618.92,41,15.09560975609756
user_3373,48.36,17,2.844705882352941
user_3374,10.0,1,10.0
user_3375,20943.79,523,40.04548757170172
user_3376,4762.26,64,74.4103125
user_3377,17702.72,54,327.82814814814816
user_3378,21330.240000000005,103,207.08970873786413
user_3379,13.6,2,6.8
user_338,370.63,8,46.32875
user_3380,595.8300000000002,39,15.27769230769231
user_3381,225.20000000000002,12,18.76666666666667
user_3382,3433.5900000000006,90,38.151
user_3383,21.95,2,10.975
user_3384,26645.539999999997,144,185.0384722222222
user_3386,1135.87,67,16.95328358208955
user_3387,1987.28,46,43.20173913043478
user_3388,1485.9499999999996,81,18.345061728395056
user_3389,1872.3299999999986,127,14.7427559055118
user_339,2795.09,328,8.521615853658536
user_3390,1893.78,70,27.054
user_3391,5432.29,7,776.0414285714286
user_3392,261.62,24,10.900833333333333
user_3393,32.47,4,8.1175
user_3394,3039.9999999999995,33,92.12121212121211
user_3395,13988.300000000007,395,35.413417721519004
user_3396,13207.44000000002,221,59.76217194570145
user_3397,7514.59,141,53.29496453900709
user_3398,25912.65000000001,483,53.649378881987595
user_34,19.88,1,19.88
user_340,10.0,1,10.0
user_3400,3320.6000000000004,19,174.7684210526316
user_3401,34891.88000000003,2014,17.32466732869912
user_3402,4845.950000000003,144,33.652430555555576
user_3403,1365.5700000000002,58,23.54431034482759
user_3404,12044.849999999997,63,191.18809523809517
user_3405,99.99000000000001,4,24.997500000000002
user_3406,4338.749999999998,90,48.208333333333314
user_3407,871.9799999999999,11,79.27090909090909
user_3408,17.02,3,5.673333333333333
user_3409,424.8499999999999,27,15.735185185185182
user_341,7.96,2,3.98
user_3410,10442.83999999998,250,41.77135999999992
user_3411,3189.7300000000037,158,20.188164556962047
user_3412,1556.48,28,55.58857142857143
user_3413,2919.9600000000005,114,25.61368421052632
user_3414,5404.689999999992,553,9.773399638336333
user_3415,2716.9000000000015,46,59.0630434782609
user_3416,5624.440000000003,138,40.75681159420292
user_3417,6.589999999999999,3,2.1966666666666663
user_3418,407.93,17,23.995882352941177
user_3419,6017.38,81,74.28864197530865
user_342,80.82000000000001,9,8.98
user_3420,2393.670000000001,31,77.21516129032261
user_3421,8.51,1,8.51
user_3422,2887.979999999998,143,20.195664335664322
user_3423,18870.919999999987,506,37.29430830039523
user_3424,5634.659999999996,160,35.21662499999998
user_3425,4798.099999999999,39,123.02820512820512
user_3427,7972.140000000002,202,39.466039603960404
user_3428,4499.920000000002,238,18.90722689075631
user_3429,1553.97,37,41.99918918918919
user_343,294.47,5,58.894000000000005
user_3430,991.6699999999996,137,7.2384671532846685
user_3431,33126.10000000001,127,260.83543307086626
user_3432,134.28,23,5.838260869565217
user_3433,2560.97,89,28.774943820224717
user_3434,24958.169999999984,327,76.32467889908251
user_3435,62922.74000000001,228,275.97692982456147
user_3436,12719.539999999995,545,23.338605504587147
user_3437,2162.9300000000003,67,32.28253731343284
user_3438,4085.480000000008,296,13.802297297297326
user_3439,1391.2900000000002,63,22.08396825396826
user_344,30.709999999999994,9,3.4122222222222214
user_3440,16910.780000000013,264,64.0559848484849
user_3441,605.7900000000001,22,27.535909090909094
user_3442,10.0,1,10.0
user_3443,40.0,3,13.333333333333334
user_3444,1640.5099999999998,126,13.019920634920632
user_3445,195.74,4,48.935
user_3447,8640.299999999996,133,64.96466165413531
user_3449,300.91999999999996,35,8.597714285714284
user_345,4535.65,62,73.15564516129032
user_3450,1207.7000000000007,51,23.68039215686276
user_3451,1769.7600000000002,39,45.37846153846154
user_3452,5824.869999999999,166,35.08957831325301
user_3453,26666.010000000002,140,190.47150000000002
user_3454,97.68,7,13.954285714285716
user_3455,1240.0599999999997,29,42.760689655172406
user_3456,27740.129999999976,228,121.66723684210515
user_3457,253.84999999999997,13,19.526923076923076
user_3459,2245.9100000000003,81,27.727283950617288
user_346,2152.9199999999996,49,43.93714285714285
user_3460,14881.88,151,98.55549668874171
user_3461,16602.149999999983,237,70.05126582278474
user_3462,5519.560000000006,446,12.375695067264587
user_3463,11594.680000000018,417,27.80498800959237
user_3464,160.0,2,80.0
user_3465,5626.340000000001,20,281.31700000000006
user_3466,206.64999999999998,8,25.831249999999997
user_3467,1823.1200000000006,82,22.233170731707325
user_3468,24.909999999999997,3,8.303333333333333
user_3469,5145.310000000005,779,6.605019255455719
user_347,1001.6899999999999,23,43.55173913043478
user_3470,4658.23,95,49.034
user_3471,8153.230000000001,108,75.49287037037038
user_3472,9382.159999999998,459,20.44043572984749
user_3473,869.3700000000001,14,62.09785714285715
user_3474,10539.119999999999,510,20.664941176470585
user_3475,1537.8399999999997,34,45.23058823529411
user_3476,25861.560000000005,220,117.55254545454548
user_3477,65700.79,50,1314.0158
user_3478,821.1899999999999,40,20.52975
user_3479,455.1699999999999,22,20.68954545454545
user_348,20.0,2,10.0
user_3480,16537.620000000014,346,47.796589595375764
user_3481,16735.200000000004,326,51.33496932515339
user_3482,4938.020000000002,74,66.73000000000003
user_3483,18.72,2,9.36
user_3484,8113.0,29,279.7586206896552
user_3485,25099.93,752,33.377566489361705
user_3486,20492.279999999988,141,145.3353191489361
user_3487,254.5,108,2.3564814814814814
user_3488,4371.790000000001,272,16.07275735294118
user_3489,6890.2,11,626.3818181818182
user_349,405.29,14,28.949285714285715
user_3490,20744.88,450,46.09973333333333
user_3492,1851.660000000001,97,19.089278350515475
user_3493,1401.8400000000001,18,77.88000000000001
user_3494,1571.8700000000001,29,54.20241379310345
user_3495,9190.13,42,218.81261904761902
user_3496,11581.130000000005,425,27.249717647058834
user_3497,4438.34,146,30.39958904109589
user_3498,500.0,3,166.66666666666666
user_3499,21368.859999999993,227,94.13594713656384
user_35,2342.58,84,27.887857142857143
user_350,15078.9,321,46.97476635514018
user_3500,21536.03,417,51.64515587529976
user_3501,184.75,20,9.2375
user_3502,3897.469999999999,251,15.527768924302784
user_3503,10.0,1,10.0
user_3504,6502.540000000006,207,31.413236714975877
user_3505,1641.5000000000002,27,60.796296296296305
user_3506,1613.590000000001,199,8.108492462311563
user_3507,319.38,19,16.809473684210527
user_3508,1493.089999999999,100,14.93089999999999
user_3509,1345.17,30,44.839000000000006
user_351,11579.050000000005,112,103.38437500000005
user_3510,5808.340000000002,74,78.4910810810811
user_3511,13.23,2,6.615
user_3512,3183.340000000002,103,30.90621359223303
user_3513,6882.210000000003,55,125.13109090909096
user_3514,5.97,2,2.985
user_3515,6034.419999999997,56,107.75749999999995
user_3516,21008.25000000003,511,41.11203522504898
user_3517,7162.529999999999,78,91.82730769230768
user_3518,20505.879999999997,269,76.23003717472118
user_3519,31840.130000000016,164,194.14713414634156
user_352,13080.029999999982,484,27.02485537190079
user_3520,51356.12999999999,458,112.13128820960696
user_3521,144.34,8,18.0425
user_3522,3884.72,59,65.84271186440678
user_3523,1245.5899999999997,29,42.95137931034482
user_3524,2052.53,9,228.0588888888889
user_3525,5054.609999999996,255,19.821999999999985
user_3526,7634.640000000003,87,87.75448275862072
user_3527,3519.650000000006,187,18.821657754010726
user_3528,20.4,3,6.8
user_3529,79083.73999999993,1286,61.495909797822655
user_353,2525.58,182,13.876813186813186
user_3530,24.990000000000002,3,8.33
user_3531,2986.8100000000004,10,298.68100000000004
user_3532,13575.939999999999,311,43.65254019292604
user_3533,10891.420000000002,179,60.84592178770951
user_3534,239.70000000000002,8,29.962500000000002
user_3536,14718.949999999995,113,130.25619469026543
user_3537,1968.0299999999997,178,11.05634831460674
user_3538,1555.8099999999997,54,28.81129629629629
user_3539,916.75,52,17.629807692307693
user_354,27261.020000000004,297,91.78794612794614
user_3540,9618.469999999994,144,66.79493055555551
user_3541,7171.009999999999,105,68.29533333333333
user_3542,4594.729999999999,51,90.09274509803919
user_3543,162.15999999999997,24,6.756666666666665
user_3544,2079.0299999999997,57,36.47421052631579
user_3545,3825.9200000000005,88,43.476363636363644
user_3546,2778.8399999999983,70,39.69771428571426
user_3547,55055.40000000005,1148,47.95766550522653
user_3548,1020.9399999999995,67,15.237910447761186
user_355,4570.0,7,652.8571428571429
user_3550,82.78,8,10.3475
user_3551,48791.94,313,155.88479233226838
user_3553,81.69,4,20.4225
user_3554,1569.8999999999992,76,20.65657894736841
user_3555,1922.8500000000001,45,42.730000000000004
user_3556,7419.889999999997,168,44.16601190476189
user_3557,7238.29,245,29.54404081632653
user_3558,261.03999999999996,13,20.08
user_3559,12463.099999999995,522,23.875670498084283
user_356,5111.369999999989,215,23.77381395348832
user_3560,18.0,2,9.0
user_3561,1516.2399999999996,53,28.608301886792443
user_3562,17.02,1,17.02
user_3563,6964.010000000004,112,62.17866071428575
user_3564,16.77,2,8.385
user_3565,10.0,1,10.0
user_3566,3783.51,59,64.12728813559322
user_3567,246.38000000000002,3,82.12666666666668
user_3568,324.78,36,9.021666666666667
user_3569,1250.49,12,104.2075
user_357,82036.54000000002,2259,36.31542275343073
user_3570,1875.5399999999997,86,21.80860465116279
user_3571,926.2399999999997,43,21.540465116279062
user_3572,17756.879999999983,943,18.830201484623522
user_3573,20300.96000000001,471,43.10182590233548
user_3574,275.31,5,55.062
user_3575,5442.289999999997,164,33.1846951219512
user_3576,965.1799999999997,24,40.21583333333332
user_3577,19061.01,33,577.6063636363635
user_3578,1815.9,72,25.220833333333335
user_3579,4.77,2,2.385
user_358,13.78,2,6.89
user_3580,8.52,2,4.26
user_3581,2230.1699999999996,67,33.28611940298507
user_3582,12261.009999999998,69,177.69579710144924
user_3583,3928.8000000000006,71,55.335211267605644
user_3584,4939.089999999999,120,41.15908333333333
user_3585,8439.450000000003,48,175.82187500000006
user_3586,47458.54,18,2636.5855555555554
user_3587,61718.849999999984,168,367.37410714285704
user_3588,1348.0900000000004,79,17.06443037974684
user_3589,9251.040000000005,207,44.691014492753645
user_359,92837.08999999997,172,539.7505232558137
user_3590,11444.010000000002,343,33.364460641399425
user_3592,8589.920000000002,96,89.47833333333335
user_3593,11103.250000000004,114,97.39692982456144
user_3594,207.59999999999997,10,20.759999999999998
user_3595,1215.6700000000003,323,3.763684210526317
user_3596,547.23,17,32.19
user_3597,1295.47,48,26.988958333333333
user_3598,4544.71,61,74.50344262295081
user_3599,9.54,2,4.77
user_36,5207.1200000000035,202,25.777821782178236
user_360,13056.500000000031,458,28.507641921397447
user_3600,150.81999999999996,46,3.278695652173912
user_3601,7.94,1,7.94
user_3602,11308.81,249,45.41690763052209
user_3603,11828.169999999996,261,45.31865900383141
user_3604,63413.45999999994,976,64.97280737704912
user_3605,3908.22,76,51.42394736842105
user_3606,6437.6900000000005,100,64.3769
user_3607,9566.549999999997,81,118.10555555555553
user_3608,5204.9699999999975,81,64.25888888888886
user_3609,3397.1499999999996,36,94.36527777777776
user_361,3936.2,86,45.769767441860466
user_3610,18.71,3,6.236666666666667
user_3611,711.9300000000001,48,14.831875000000002
user_3612,16.59,5,3.318
user_3613,619.62,14,44.25857142857143
user_3614,9672.670000000006,418,23.140358851674655
user_3615,10.0,1,10.0
user_3616,15413.739999999996,201,76.68527363184077
user_3617,11022.370000000014,375,29.3929866666667
user_3618,13790.239999999998,43,320.70325581395343
user_3619,10.0,1,10.0
user_362,23353.120000000006,331,70.55323262839882
user_3620,13.61,2,6.805
user_3621,350.20000000000005,22,15.91818181818182
user_3622,1654.5099999999995,36,45.9586111111111
user_3623,4201.8099999999995,36,116.71694444444444
user_3624,8.51,1,8.51
user_3625,8623.650000000007,142,60.72992957746484
user_3626,985.67,50,19.7134
user_3627,4856.33,67,72.48253731343283
user_3628,317.20000000000005,10,31.720000000000006
user_3629,9386.15,51,184.0421568627451
user_363,1829.06,38,48.13315789473684
user_3630,131.72,23,5.7269565217391305
user_3631,1839.91,25,73.5964
user_3632,1029.25,7,147.03571428571428
user_3633,28025.989999999994,699,40.094406294706715
user_3634,23328.41,171,136.42345029239766
user_3635,19828.08,506,39.185928853754945
user_3637,6084.780000000001,62,98.14161290322582
user_3638,2180.9599999999987,152,14.34842105263157
user_3639,99.91000000000001,10,9.991000000000001
user_364,108.14999999999999,33,3.277272727272727
user_3640,168.59999999999997,6,28.099999999999994
user_3642,8.51,1,8.51
user_3643,25.53,3,8.51
user_3644,2668.13,183,14.579945355191258
user_3645,7927.139999999998,241,32.89269709543567
user_3646,11828.400000000007,261,45.319540229885085
user_3647,64279.109999999964,155,414.70393548387074
user_3648,4833.689999999999,180,26.853833333333327
user_365,180.46000000000004,13,13.881538461538465
user_3650,8.51,1,8.51
user_3651,100.0,4,25.0
user_3652,5731.820000000022,723,7.927828492392838
user_3653,735.84,14,52.56
user_3654,38579.87000000001,349,110.54404011461321
user_3655,17.02,2,8.51
user_3656,903.3200000000002,75,12.044266666666669
user_3657,1645.9300000000003,185,8.89691891891892
user_3658,2370.84,21,112.89714285714287
user_3659,3866.9700000000003,69,56.04304347826087
user_366,4326.050000000002,68,63.618382352941204
user_3660,18835.97999999999,309,60.95786407766987
user_3661,1489.3399999999997,56,26.595357142857136
user_3662,4288.52,8,536.065
user_3663,1458.6299999999999,58,25.148793103448273
user_3664,2.58,1,2.58
user_3665,887.4300000000002,35,25.355142857142862
user_3666,141.21999999999997,7,20.17428571428571
user_3667,75.75999999999999,7,10.822857142857142
user_3668,48101.89000000003,603,79.77096185737982
user_3669,845.55,15,56.37
user_3670,11750.97,35,335.74199999999996
user_3671,49613.169999999984,23,2157.094347826086
user_3672,6440.910000000003,102,63.14617647058826
user_3673,1790.7699999999993,45,39.79488888888887
user_3674,570.55,27,21.13148148148148
user_3675,20.0,1,20.0
user_3677,1281.2199999999996,29,44.179999999999986
user_3679,1228.98,19,64.68315789473684
user_368,241.64000000000001,15,16.109333333333336
user_3680,14015.130000000003,182,77.0062087912088
user_3681,3.98,1,3.98
