user_id,total_amount,number_transactions,avg_amount,first_transaction,last_transaction,transaction_period
user_14900,42.56,2,21.28,2019-02-17 19:12:39.450247,2019-02-17 19:14:44.085247,0.5
user_14901,1806.7499999999998,47,38.441489361702125,2018-09-23 03:39:38.165603,2019-04-26 14:45:29.389603,215.5
user_14902,68.85,4,17.2125,2018-09-14 23:29:54.132333,2018-10-07 23:03:34.017333,22.5
user_14903,2052.88,50,41.0576,2018-09-13 06:10:49.507775,2019-04-20 19:51:38.003775,219.5
user_14904,3.98,1,3.98,2018-08-30 21:59:10.117581,2018-08-30 21:59:10.117581,0.5
user_14905,7851.219999999999,133,59.03172932330826,2018-09-02 05:32:40.849215,2019-05-09 19:29:33.755215,249.5
user_14906,6132.64,95,64.5541052631579,2018-10-25 02:21:37.514537,2019-01-10 16:44:00.591537,77.5
user_14907,1927.7,18,107.09444444444445,2018-12-28 21:16:53.007205,2019-05-02 14:28:15.391205,124.5
user_14908,3467.3900000000017,92,37.68902173913045,2018-08-28 23:06:21.341301,2019-05-11 20:47:59.214301,255.5
user_14909,339.88,13,26.144615384615385,2018-11-22 17:46:02.314869,2019-04-24 13:16:00.720869,152.5
user_1491,4257.33,33,129.01,2018-03-24 22:46:36.342706,2019-02-17 20:27:13.686706,329.5
user_14910,2740.1899999999987,91,30.111978021978008,2018-07-14 00:45:06.615754,2019-05-09 21:13:35.458754,299.5
user_14911,1199.95,35,34.284285714285716,2018-06-23 08:54:07.422547,2019-04-13 02:46:08.366547,293.5
user_14912,1551.4799999999998,66,23.507272727272724,2018-04-03 07:20:02.230133,2018-12-26 02:48:57.492133,266.5
user_14913,87.66,8,10.9575,2018-02-08 08:28:02.272787,2019-04-30 11:43:21.511787,446.5
user_14914,19.0,5,3.8,2018-12-25 00:53:19.116973,2019-03-05 05:04:30.032973,70.5
user_14915,20236.06000000001,327,61.88397553516822,2018-06-13 20:20:00.684866,2019-03-04 23:24:07.134866,264.5
user_14916,841.3299999999999,42,20.031666666666666,2018-09-01 08:51:31.643389,2019-05-10 05:27:00.657389,250.5
user_14917,29.81,2,14.905,2019-03-04 11:05:57.443112,2019-03-26 07:20:34.375112,21.5
user_14918,1189.5099999999998,48,24.78145833333333,2018-08-29 19:45:58.585276,2019-04-12 06:01:48.110276,225.5
user_14919,49900.829999999994,52,959.631346153846,2018-08-23 05:16:36.074145,2019-05-10 08:10:13.168145,260.5
user_1492,2107.7900000000004,18,117.09944444444447,2018-03-02 05:42:22.359263,2018-09-13 10:02:50.538263,195.5
user_14920,6507.17000000001,267,24.37142322097382,2018-02-26 10:00:12.349902,2019-05-11 04:33:08.377902,438.5
user_14921,577.0499999999997,61,9.459836065573766,2018-12-02 06:22:42.880715,2019-05-07 07:29:24.520715,156.5
user_14922,9236.159999999994,179,51.598659217877064,2018-05-10 06:48:57.636373,2019-05-10 14:56:19.836373,365.5
user_14924,4704.369999999998,168,28.00220238095237,2018-10-13 10:42:34.448675,2019-05-12 17:57:42.723675,211.5
user_14925,1572.3999999999996,62,25.36129032258064,2018-12-19 19:17:20.268391,2019-05-10 13:31:15.062391,141.5
user_14926,22469.229999999945,725,30.99204137931027,2018-10-01 22:47:20.070842,2019-04-29 09:07:04.306842,209.5
user_14927,181.82,6,30.30333333333333,2018-12-12 09:21:45.464613,2019-04-21 08:43:55.376613,129.5
user_14928,991.9000000000001,5,198.38000000000002,2018-01-07 03:57:50.516111,2018-01-07 09:12:24.149111,0.5
user_14929,2408.3,131,18.383969465648857,2018-03-02 02:33:23.738448,2019-05-11 06:24:38.519448,435.5
user_1493,285.1,4,71.275,2019-04-17 21:55:04.124229,2019-05-07 07:06:14.120229,19.5
user_14930,7045.37,79,89.18189873417721,2018-03-03 08:45:28.462494,2019-02-14 03:45:43.253494,347.5
user_14931,93.87999999999998,10,9.387999999999998,2018-06-24 06:19:49.391383,2019-05-08 04:52:35.932383,317.5
user_14932,1241.6799999999996,75,16.55573333333333,2018-12-06 15:45:51.985064,2019-05-10 20:05:41.100064,155.5
user_14933,700.3899999999999,13,53.876153846153834,2018-12-19 17:12:33.336150,2019-03-25 15:59:06.918150,95.5
user_14934,500.0,3,166.66666666666666,2018-02-03 21:04:06.665772,2018-02-04 12:23:03.185772,0.5
user_14935,9876.419999999998,162,60.96555555555555,2018-12-20 10:59:58.441399,2019-05-09 10:00:04.252399,139.5
user_14936,539.7,37,14.586486486486487,2018-03-10 00:09:58.350732,2019-05-07 08:14:21.778732,423.5
user_14937,1159.37,21,55.20809523809523,2018-08-20 12:42:45.110198,2019-04-07 12:59:31.862198,230.5
user_14938,10539.280000000008,359,29.3573259052925,2018-11-26 02:58:24.359074,2019-05-10 05:05:29.537074,165.5
user_14939,7415.080000000009,208,35.64942307692312,2018-08-21 05:12:04.987076,2019-05-09 11:43:22.927076,261.5
user_1494,59793.15999999998,42,1423.6466666666663,2018-01-14 06:59:09.444326,2019-02-27 00:25:18.893326,408.5
user_14940,44391.859999999935,482,92.09929460580899,2018-06-22 10:47:41.337020,2019-05-10 20:48:58.366020,322.5
user_14941,7263.700000000017,459,15.825054466230974,2018-11-24 09:23:20.446268,2019-05-09 00:38:56.781268,165.5
user_14942,17.02,2,8.51,2018-03-02 17:03:32.187537,2019-02-11 07:50:20.893537,345.5
user_14943,37535.32,208,180.45826923076922,2018-04-14 11:44:50.395265,2019-05-04 14:52:05.323265,385.5
user_14944,197.82000000000005,13,15.21692307692308,2018-08-03 22:37:32.069529,2019-05-04 01:42:33.631529,273.5
user_14946,28544.349999999995,577,49.47027729636048,2018-01-12 07:15:36.268153,2019-05-04 14:26:31.114153,477.5
user_14947,1293.2799999999997,35,36.95085714285714,2018-01-31 18:56:14.141722,2018-03-30 18:13:01.973722,57.5
user_14948,6274.1900000000005,43,145.91139534883723,2018-07-04 13:09:39.097855,2019-04-21 16:02:19.018855,291.5
user_14949,507.43,40,12.68575,2018-12-18 10:24:41.451393,2019-01-10 08:09:09.253393,22.5
user_1495,532.0099999999999,15,35.46733333333332,2019-03-04 05:53:58.936343,2019-05-01 06:32:16.769343,58.5
user_14950,24.990000000000002,2,12.495000000000001,2018-06-29 05:26:00.995254,2018-06-29 05:30:45.452254,0.5
user_14951,210.26,18,11.681111111111111,2018-12-22 04:35:41.771398,2019-05-07 19:16:52.620398,136.5
user_14952,3363.3599999999983,159,21.1532075471698,2018-11-07 21:11:58.728382,2019-05-06 16:26:09.422382,179.5
user_14953,11437.690000000002,30,381.25633333333343,2018-08-29 23:13:54.877035,2019-04-30 08:26:30.470035,243.5
user_14954,4872.830000000001,40,121.82075000000002,2018-12-12 17:58:41.121015,2019-05-10 00:16:49.046015,148.5
user_14955,1342.0700000000004,80,16.775875000000006,2018-10-10 20:07:38.868317,2019-04-27 21:46:44.439317,199.5
user_14956,2464.6499999999996,30,82.15499999999999,2018-10-26 21:24:11.144860,2019-05-06 20:31:07.837860,191.5
user_14958,5000.9400000000005,22,227.31545454545457,2018-09-20 21:00:18.099987,2018-10-13 21:43:39.149987,23.5
user_14959,843.85,25,33.754,2018-10-18 16:58:04.144412,2019-01-22 12:36:40.296412,95.5
user_1496,302.0,7,43.142857142857146,2018-02-01 05:07:03.647749,2018-11-20 05:08:59.961749,292.5
user_14960,13482.300000000007,381,35.38661417322837,2018-07-25 23:23:49.870249,2019-05-05 21:03:51.173249,283.5
user_14961,85.11,1,85.11,2018-09-29 17:13:01.525638,2018-09-29 17:13:01.525638,0.5
user_14962,21934.630000000005,125,175.47704000000004,2018-06-19 16:20:45.790206,2019-04-30 14:41:28.401206,314.5
user_14963,1561.1499999999999,6,260.19166666666666,2018-11-27 10:29:18.022833,2019-04-05 08:04:43.848833,128.5
user_14964,17.02,2,8.51,2018-11-26 17:09:45.499086,2019-01-06 09:20:11.071086,40.5
user_14965,13.61,2,6.805,2018-04-28 20:47:20.983271,2018-04-28 20:48:59.386271,0.5
user_14966,8.51,1,8.51,2018-12-11 03:10:06.271281,2018-12-11 03:10:06.271281,0.5
user_14967,28407.129999999997,130,218.5163846153846,2018-07-20 07:32:00.493773,2019-03-07 05:26:44.645773,229.5
user_14968,3012.289999999999,71,42.426619718309844,2018-05-02 19:51:43.012261,2019-02-19 18:37:31.093261,292.5
user_14969,2981.3700000000017,158,18.869430379746845,2018-11-06 14:54:42.979617,2019-05-12 18:58:33.227617,187.5
user_1497,100.81,14,7.200714285714286,2018-06-13 17:30:12.592697,2019-02-21 19:32:41.010697,253.5
user_14970,2152.7899999999995,56,38.442678571428566,2018-07-19 10:41:41.051212,2019-04-25 14:32:37.467212,280.5
user_14971,1708446.7799999996,32,53388.961874999986,2018-04-28 03:17:35.953151,2019-05-02 18:57:12.219151,369.5
user_14972,2268.7800000000016,149,15.226711409395984,2018-09-29 17:56:48.084760,2019-05-11 08:03:13.625760,223.5
user_14973,9.07,3,3.0233333333333334,2018-12-14 11:47:11.671047,2019-05-06 09:33:03.212047,142.5
user_14974,32177.33,494,65.13629554655871,2018-05-03 10:14:33.639821,2019-04-30 12:10:59.377821,362.5
user_14975,26.990000000000002,2,13.495000000000001,2018-08-09 05:43:49.560908,2018-08-09 05:49:36.187908,0.5
user_14976,3674.12,52,70.65615384615384,2018-07-10 18:25:56.778250,2019-04-29 16:14:13.880250,292.5
user_14977,31.0,1,31.0,2018-09-10 12:14:44.781967,2018-09-10 12:14:44.781967,0.5
user_14978,5277.37,83,63.582771084337345,2018-02-21 08:44:13.788542,2018-12-25 00:49:12.690542,306.5
user_14979,14.379999999999999,3,4.793333333333333,2018-06-20 06:25:51.588362,2019-03-30 07:48:52.164362,283.5
user_1498,5845.029999999998,137,42.66445255474451,2018-10-26 18:38:35.003346,2019-05-10 21:12:53.087346,196.5
user_14980,5855.540000000005,258,22.695891472868237,2018-06-13 11:07:50.464921,2019-04-30 17:49:57.053921,321.5
user_14981,1360.8999999999996,43,31.648837209302318,2018-06-18 10:33:32.238344,2019-03-16 15:09:53.039344,271.5
user_14982,1416.7499999999989,183,7.7418032786885185,2018-05-04 19:04:06.874748,2018-10-26 04:41:26.100748,174.5
user_14983,6029.790000000006,247,24.41210526315792,2018-11-06 21:49:36.723463,2019-05-10 00:55:46.199463,184.5
user_14984,237.22999999999996,16,14.826874999999998,2018-05-12 07:24:43.316114,2019-03-13 05:20:46.575114,304.5
user_14986,113494.35999999916,2498,45.434091273018076,2018-05-01 09:54:17.901497,2019-05-13 03:51:18.807497,376.5
user_14987,809.2399999999999,10,80.92399999999999,2018-08-01 14:03:30.053074,2018-11-21 01:18:23.199074,111.5
user_14988,10.0,1,10.0,2018-06-27 05:38:10.720162,2018-06-27 05:38:10.720162,0.5
user_14989,24.47,7,3.4957142857142856,2019-01-29 17:46:00.253392,2019-04-15 11:15:58.788392,75.5
user_1499,10.0,1,10.0,2018-05-31 19:52:04.903259,2018-05-31 19:52:04.903259,0.5
user_14990,17866.75,27,661.7314814814815,2018-08-20 05:22:19.008341,2019-05-04 08:26:54.858341,257.5
user_14991,53.19,7,7.598571428571428,2018-03-04 13:30:57.527741,2019-03-11 01:47:39.486741,371.5
user_14992,2484.79,26,95.56884615384615,2018-10-24 18:00:02.475580,2019-05-03 03:19:33.361580,190.5
user_14993,406.9399999999997,40,10.173499999999994,2019-02-28 10:43:30.027778,2019-04-23 10:43:29.735778,53.5
user_14994,24.990000000000002,2,12.495000000000001,2018-09-30 10:37:12.662918,2018-09-30 11:05:27.415918,0.5
user_14995,26461.349999999955,481,55.01320166320157,2018-02-19 02:56:05.056557,2019-04-25 01:59:51.990557,429.5
user_14996,293.04999999999995,25,11.721999999999998,2018-10-12 01:41:11.233813,2019-03-19 10:09:52.501813,158.5
user_14997,15301.870000000094,896,17.07797991071439,2018-06-14 02:02:54.101842,2019-05-11 16:42:53.155842,331.5
user_14998,2373.8899999999994,77,30.82974025974025,2018-11-19 00:52:01.953995,2019-05-10 15:16:09.614995,172.5
user_14999,938.37,80,11.729625,2018-08-22 05:49:14.965027,2019-05-07 08:30:38.048027,258.5
user_15,1434.2299999999996,91,15.760769230769226,2018-11-24 06:38:40.645008,2019-04-23 00:05:34.040008,149.5
user_150,280.35,6,46.725,2018-10-08 12:17:31.654784,2018-10-26 09:40:36.768784,17.5
user_1500,2970.4300000000007,142,20.91852112676057,2018-08-10 05:57:25.633545,2019-04-26 22:50:54.830545,259.5
user_15000,2012.2700000000002,56,35.93339285714286,2018-07-01 20:00:15.099052,2019-05-01 20:35:25.586052,304.5
user_15001,1602.7599999999998,45,35.61688888888888,2018-05-18 17:58:48.643906,2019-01-19 03:09:49.160906,245.5
user_15002,11096.060000000003,92,120.60934782608699,2018-04-26 13:31:26.841378,2019-04-20 20:32:26.436378,359.5
user_15003,10059.02,102,98.61784313725491,2018-03-03 06:40:20.252324,2019-05-07 10:00:15.775324,430.5
user_15004,386.58000000000004,32,12.080625000000001,2018-06-27 19:30:08.253549,2019-05-04 20:18:38.601549,311.5
user_15005,1075.95,37,29.07972972972973,2018-02-18 21:58:49.909061,2019-02-18 05:49:22.475061,364.5
user_15006,900.41,25,36.0164,2018-07-30 01:58:46.999982,2019-03-01 03:59:33.690982,214.5
user_15007,29124.110000000015,429,67.88836829836833,2018-05-06 01:42:11.372754,2019-05-07 10:23:56.218754,366.5
user_15008,13125.910000000003,209,62.80339712918662,2018-07-01 21:22:12.878592,2019-05-06 08:49:21.126592,308.5
user_15009,23906.379999999986,208,114.93451923076917,2018-10-31 20:41:52.151945,2019-05-07 05:41:45.137945,187.5
user_1501,12221.460000000021,856,14.277406542056099,2018-04-03 15:39:06.376578,2019-05-06 13:34:55.876578,397.5
user_15010,15.540000000000001,3,5.180000000000001,2018-05-03 15:04:30.164539,2019-04-12 16:38:01.795539,344.5
user_15011,5980.919999999996,257,23.272062256809324,2018-08-01 21:52:19.454378,2019-05-11 18:28:52.288378,282.5
user_15012,110.0,2,55.0,2018-12-15 13:02:55.017609,2018-12-15 13:07:45.335609,0.5
user_15013,2880.550000000002,127,22.681496062992142,2018-08-26 08:14:40.769823,2019-05-10 16:13:56.589823,257.5
user_15014,1050.5400000000004,37,28.392972972972984,2018-07-31 04:17:06.880488,2019-04-05 14:08:54.661488,248.5
user_15015,5194.6399999999985,137,37.91708029197079,2018-09-16 20:28:15.479217,2019-05-03 04:31:57.065217,228.5
user_15016,725.2,6,120.86666666666667,2018-01-23 09:16:51.689426,2018-05-17 06:14:58.076426,113.5
user_15017,804.48,15,53.632,2018-12-30 13:10:15.865234,2019-05-03 06:34:39.218234,123.5
user_15019,246.90000000000006,20,12.345000000000002,2018-05-15 03:38:43.796766,2019-03-16 00:45:04.146766,304.5
user_1502,5502.250000000001,47,117.06914893617024,2018-09-19 22:19:22.059310,2019-05-10 02:15:42.760310,232.5
user_15020,349.21,32,10.9128125,2018-10-14 15:33:44.327592,2019-05-11 21:16:08.882592,209.5
user_15021,221.85,12,18.4875,2018-01-26 17:42:00.230919,2019-05-10 09:25:58.619919,468.5
user_15022,1879.3100000000004,46,40.85456521739131,2018-03-26 10:05:41.446513,2018-12-16 10:53:43.073513,265.5
user_15023,5152.4800000000005,118,43.66508474576272,2018-04-29 14:00:57.847813,2018-11-13 10:21:40.155813,197.5
user_15024,645.0899999999999,11,58.644545454545444,2018-09-28 07:15:06.504257,2019-05-10 17:34:44.089257,224.5
user_15025,90.0,2,45.0,2018-03-03 05:09:46.232638,2018-03-17 02:48:04.439638,13.5
user_15026,1888.699999999998,186,10.154301075268807,2018-10-04 19:22:06.526959,2019-05-09 22:59:50.290959,217.5
user_15027,9.36,2,4.68,2018-10-27 21:30:33.332952,2018-10-27 21:43:54.882952,0.5
user_15028,520.73,29,17.956206896551723,2018-10-14 12:09:04.341534,2019-03-30 10:21:11.898534,166.5
user_15029,19305.469999999998,157,122.96477707006368,2018-02-22 17:58:08.570798,2019-04-30 08:33:24.135798,431.5
user_1503,5737.539999999999,64,89.64906249999999,2018-10-04 09:34:59.128553,2019-02-03 05:01:22.583553,121.5
user_15032,936.17,2,468.085,2018-12-05 13:07:29.799391,2019-05-07 13:14:04.512391,153.5
user_15034,14322.249999999998,284,50.430457746478865,2018-03-06 16:58:02.740321,2018-09-12 09:41:00.348321,189.5
user_15035,3363.4199999999996,113,29.764778761061944,2018-03-06 14:38:07.982584,2019-05-09 11:51:32.232584,428.5
user_15036,2471.95,64,38.62421875,2018-10-03 07:26:34.176377,2019-05-07 23:16:11.482377,216.5
user_15037,20433.29000000001,369,55.37476964769651,2018-06-13 17:43:54.059826,2019-05-10 16:54:06.836826,330.5
user_15038,8.51,1,8.51,2018-11-28 08:21:30.121817,2018-11-28 08:21:30.121817,0.5
user_15039,6771.749999999995,261,25.945402298850556,2018-10-09 09:49:33.522985,2019-04-30 06:59:02.207985,202.5
user_1504,24594.479999999985,123,199.95512195121938,2018-10-13 17:57:03.592050,2019-05-10 00:05:27.171050,208.5
user_15040,1829.0900000000006,41,44.61195121951221,2018-06-20 22:43:42.467428,2019-05-06 17:13:55.685428,319.5
user_15041,8.51,1,8.51,2018-09-13 00:53:37.701085,2018-09-13 00:53:37.701085,0.5
user_15042,20.0,2,10.0,2018-12-27 21:28:00.780199,2018-12-27 21:34:20.879199,0.5
user_15043,76.59,4,19.1475,2018-12-14 11:21:12.436595,2019-05-05 06:39:44.305595,141.5
user_15044,356.95,6,59.49166666666667,2018-06-05 17:43:59.513898,2018-07-14 09:25:59.378898,38.5
user_15045,154.5,4,38.625,2018-04-05 15:50:07.730212,2018-05-31 23:27:04.201212,56.5
user_15046,2838.7000000000016,73,38.886301369863034,2018-06-04 16:51:25.117052,2019-04-21 20:02:33.991052,321.5
user_15047,1519.2299999999993,18,84.40166666666663,2019-01-13 13:01:56.779118,2019-05-03 14:38:26.726118,110.5
user_15048,4323.720000000004,554,7.804548736462101,2018-07-28 13:56:19.026963,2019-05-07 21:16:29.173963,283.5
user_15049,11433.829999999998,33,346.47969696969693,2018-09-05 18:15:38.549040,2019-05-02 18:44:52.113040,239.5
user_1505,531.07,24,22.127916666666668,2018-10-03 12:41:19.232121,2018-10-28 04:19:26.388121,24.5
user_15050,310.0,25,12.4,2018-06-29 23:47:27.272909,2019-04-29 15:42:43.929909,303.5
user_15052,1394.0100000000002,37,37.675945945945955,2018-11-14 19:04:38.234404,2019-04-15 02:42:06.524404,151.5
user_15053,6355.32,346,18.367976878612716,2018-03-25 05:13:10.249391,2019-04-08 09:24:34.055391,379.5
user_15054,22.0,2,11.0,2018-03-10 05:10:18.249449,2018-04-14 13:57:57.679449,35.5
user_15055,8.51,1,8.51,2019-04-07 12:12:10.646940,2019-04-07 12:12:10.646940,0.5
user_15056,1597.6099999999992,136,11.74713235294117,2018-06-11 19:30:14.367097,2019-05-07 13:28:48.026097,329.5
user_15057,7602.1699999999955,394,19.29484771573603,2018-06-02 20:53:00.490318,2019-05-09 08:58:00.011318,340.5
user_15058,2689.8900000000026,261,10.306091954022998,2018-03-17 10:40:41.673159,2019-05-09 00:20:50.069159,417.5
user_15059,16767.880000000096,808,20.752326732673385,2018-06-30 21:49:58.545447,2019-05-11 13:58:16.653447,314.5
user_1506,61.59,8,7.69875,2018-06-09 03:38:00.802417,2019-01-19 14:22:02.527417,224.5
user_15060,57.769999999999996,16,3.6106249999999998,2018-09-23 10:12:12.385001,2019-05-10 09:37:35.178001,228.5
user_15061,157.38000000000002,11,14.30727272727273,2018-06-27 21:59:12.085547,2018-10-06 21:35:21.669547,100.5
user_15062,15.399999999999999,3,5.133333333333333,2018-07-11 05:43:43.246854,2018-07-19 22:19:34.660854,8.5
user_15063,1196.93,21,56.99666666666667,2018-11-28 17:44:06.877159,2019-01-18 13:55:20.312159,50.5
user_15064,9116.8,149,61.18657718120805,2018-08-07 19:56:16.319225,2019-05-09 23:14:50.038225,275.5
user_15065,3.98,1,3.98,2018-02-13 10:23:16.693246,2018-02-13 10:23:16.693246,0.5
user_15066,2769.33,11,251.75727272727272,2018-12-06 18:15:23.668294,2019-03-02 02:38:50.136294,85.5
user_15067,9293.460000000001,120,77.44550000000001,2018-07-26 10:26:57.531804,2018-10-12 23:12:26.785804,78.5
user_15068,230.35,22,10.470454545454546,2018-12-19 05:43:19.522221,2019-05-09 13:16:56.401221,141.5
user_15069,1872.5200000000002,43,43.546976744186054,2018-06-27 13:49:54.279862,2019-05-07 23:23:00.278862,314.5
user_1507,1062.66,50,21.253200000000003,2019-02-05 15:15:42.764327,2019-05-07 04:32:08.268327,90.5
user_15070,2489.8999999999987,130,19.153076923076913,2018-10-10 12:23:03.383097,2019-05-10 20:38:15.784097,212.5
user_15071,7439.620000000015,623,11.941605136436621,2018-08-14 00:22:37.328599,2019-05-07 23:18:42.258599,266.5
user_15072,2456.650000000001,120,20.47208333333334,2018-10-31 09:46:48.726763,2019-05-11 09:34:14.025763,191.5
user_15073,4496.290000000001,108,41.632314814814826,2018-12-12 23:15:57.481879,2019-05-07 09:12:21.604879,145.5
user_15074,22712.429999999993,279,81.40655913978492,2018-06-23 12:23:14.069073,2019-04-22 00:39:22.841073,302.5
user_15075,39.99,5,7.998,2018-09-14 21:40:03.350397,2018-11-09 20:30:40.256397,55.5
user_15076,18964.74,11,1724.067272727273,2018-12-10 11:31:07.547858,2018-12-18 11:09:12.792858,7.5
user_15077,35452.41,45,787.8313333333334,2018-12-31 13:03:58.004282,2019-05-02 13:42:45.491282,122.5
user_15078,467.39,12,38.94916666666666,2018-12-03 21:23:15.681326,2019-05-05 07:32:02.455326,152.5
user_15079,427856.81000000006,16,26741.050625000003,2018-12-07 05:08:45.657871,2019-04-21 20:20:16.213871,135.5
user_1508,44.99,3,14.996666666666668,2018-10-16 09:00:36.580796,2018-10-24 02:39:20.173796,7.5
user_15080,378.05000000000007,21,18.002380952380957,2018-11-17 04:12:08.336562,2019-04-24 01:41:57.548562,157.5
user_15081,708.6,77,9.202597402597403,2018-11-27 21:12:39.573290,2019-05-06 20:33:12.018290,159.5
user_15082,8636.339999999998,67,128.90059701492535,2018-08-25 03:31:11.266703,2019-05-06 04:52:52.186703,254.5
user_15083,739.81,10,73.981,2018-02-24 07:05:26.619270,2019-04-27 13:28:33.288270,427.5
user_15084,11.739999999999998,2,5.869999999999999,2018-12-25 12:58:01.003055,2019-01-28 04:09:03.442055,33.5
user_15085,1690.3300000000002,10,169.03300000000002,2018-05-03 11:52:51.362489,2018-06-15 18:07:58.503489,43.5
user_15086,20.0,2,10.0,2018-04-13 16:39:28.308221,2018-08-20 03:01:24.376221,128.5
user_15087,3457.4000000000005,138,25.0536231884058,2018-06-02 16:28:19.936659,2019-04-28 16:22:10.137659,329.5
user_15088,17372.65000000001,523,33.217304015296385,2018-08-30 05:30:22.803986,2019-04-12 00:03:35.170986,224.5
user_15089,2908.340000000001,281,10.349964412811392,2018-10-31 05:05:31.841359,2019-05-12 01:00:30.800359,192.5
user_1509,18529.650000000005,65,285.0715384615385,2018-03-30 06:15:36.425746,2018-09-28 10:05:30.835746,182.5
user_15090,427.1000000000001,14,30.507142857142863,2018-11-24 22:45:35.963832,2019-05-08 05:33:55.172832,164.5
user_15091,17.02,2,8.51,2018-03-01 10:47:13.626538,2018-03-15 22:36:29.859538,14.5
user_15092,345.65,13,26.588461538461537,2018-09-06 01:25:14.463396,2019-03-15 11:08:46.312396,190.5
user_15093,14.92,2,7.46,2018-12-28 03:03:20.385625,2018-12-28 03:03:57.909625,0.5
user_15094,13468.32,264,51.016363636363636,2018-12-25 05:38:13.600037,2019-05-12 05:52:53.403037,138.5
user_15095,781.5700000000002,27,28.947037037037042,2018-11-08 08:32:39.848103,2019-02-12 16:38:06.911103,96.5
user_15096,8.51,1,8.51,2018-10-02 07:28:44.104324,2018-10-02 07:28:44.104324,0.5
user_15097,14000.900000000003,420,33.3354761904762,2018-05-28 06:05:41.959690,2019-05-09 11:32:03.402690,346.5
user_15098,677.3699999999997,45,15.05266666666666,2018-12-06 18:41:37.374515,2019-04-05 20:17:30.171515,120.5
user_151,1569.8999999999999,35,44.85428571428571,2018-11-09 22:33:41.723196,2019-01-27 01:47:54.603196,78.5
user_1510,406.38,17,23.904705882352943,2019-03-24 18:41:59.257144,2019-05-10 14:26:38.773144,46.5
user_15100,68.42999999999998,17,4.025294117647057,2018-12-06 12:09:25.898451,2019-02-14 18:55:38.076451,70.5
user_15101,129.57000000000002,16,8.098125000000001,2018-02-02 09:43:16.818724,2018-03-08 00:54:31.234724,33.5
user_15102,13506.900000000021,210,64.31857142857153,2018-09-28 14:25:49.098029,2019-05-10 12:46:07.665029,223.5
user_15103,1284.0500000000002,30,42.80166666666667,2018-10-05 01:35:48.715325,2019-04-25 18:52:10.089325,202.5
user_15104,2906.18,53,54.83358490566037,2018-09-25 23:24:32.979315,2019-03-31 16:18:19.321315,186.5
user_15105,11.920000000000002,7,1.702857142857143,2018-07-20 13:28:24.833124,2018-07-27 13:42:40.909124,7.5
user_15106,5518.53,396,13.935681818181818,2018-07-15 03:30:47.056966,2019-05-10 07:21:01.762966,299.5
user_15107,1020.45,111,9.193243243243243,2018-12-07 07:14:20.095037,2019-05-02 04:48:31.820037,145.5
user_15108,3239.390000000007,176,18.40562500000004,2018-12-02 16:16:45.876018,2019-04-22 08:57:40.941018,140.5
user_15109,201.39000000000001,5,40.278000000000006,2018-06-05 11:10:39.437105,2018-12-03 11:08:55.383105,180.5
user_1511,4330.379999999999,106,40.85264150943395,2018-07-17 17:23:30.741196,2019-03-19 23:16:11.595196,245.5
user_15110,19664.45999999999,166,118.46060240963848,2018-10-20 21:25:42.638019,2019-05-10 06:52:15.279019,201.5
user_15111,5259.059999999998,173,30.399190751445072,2018-10-03 05:27:33.596374,2019-05-10 12:36:07.774374,219.5
user_15112,22402.319999999996,120,186.68599999999998,2018-02-22 09:15:38.241572,2019-05-04 11:32:54.694572,436.5
user_15113,5383.71,418,12.87968899521531,2018-03-09 20:21:00.657231,2019-05-10 12:51:04.804231,426.5
user_15114,13251.299999999997,342,38.74649122807017,2018-07-05 01:53:51.060331,2019-05-07 00:31:18.330331,305.5
user_15115,1265.2099999999998,22,57.509545454545446,2018-06-05 22:02:53.904968,2018-12-25 16:30:31.267968,202.5
user_15117,1925.1099999999997,61,31.559180327868848,2018-12-02 09:49:40.013683,2019-04-23 01:37:00.892683,141.5
user_15118,11580.39,155,74.71219354838709,2018-04-01 17:14:38.561391,2019-02-21 19:39:44.489391,326.5
user_15119,16054.350000000004,99,162.16515151515156,2018-10-26 02:49:53.376145,2019-05-10 10:55:13.729145,196.5
user_1512,202.82000000000025,74,2.7408108108108142,2018-09-17 11:31:27.327858,2019-04-15 12:15:29.219858,210.5
user_15120,19924.300000000007,206,96.7199029126214,2018-08-18 15:39:04.327365,2019-05-11 23:30:58.890365,266.5
user_15121,1180.5100000000007,80,14.75637500000001,2018-04-13 01:33:48.789178,2019-05-06 12:51:42.849178,388.5
user_15122,10338.880000000006,198,52.21656565656569,2018-02-03 11:12:38.558031,2019-05-07 17:14:10.890031,458.5
user_15123,1507.0700000000002,47,32.065319148936176,2018-11-27 06:22:51.930417,2019-02-27 05:37:39.612417,91.5
user_15124,10.0,10,1.0,2018-11-06 12:26:07.313882,2019-01-15 08:53:02.408882,69.5
user_15127,77.28,7,11.040000000000001,2018-05-07 21:43:35.249700,2018-09-11 02:01:35.883700,126.5
user_15128,1870.7799999999997,196,9.544795918367345,2018-11-11 14:02:52.440321,2019-05-06 21:28:02.247321,176.5
user_15129,277.64,9,30.848888888888887,2018-07-31 23:09:45.414742,2018-08-14 18:15:16.930742,13.5
user_1513,170.21,1,170.21,2018-09-21 16:19:30.135335,2018-09-21 16:19:30.135335,0.5
user_15130,457.09000000000003,38,12.028684210526317,2018-11-30 19:44:13.277813,2019-05-01 09:56:39.950813,151.5
